46.95410175,6.724877357,726.0
46.95403000,6.724820000,726.0
46.95410000,6.724610000,726.0
46.95403000,6.724600000,726.0
46.95386000,6.724500000,726.0
46.95367000,6.724270000,726.0
46.95355000,6.724230000,726.0
46.95345000,6.724400000,726.0
46.95304000,6.725490000,724.0
46.95287000,6.725720000,723.0
46.95271000,6.725850000,722.0
46.95256000,6.725920000,722.0
46.95203000,6.726290000,726.0
46.95192000,6.726460000,727.0
46.95182000,6.726660000,728.0
46.95142000,6.727670000,739.0
46.95134000,6.727750000,741.0
46.95101000,6.727880000,745.0
46.95095000,6.727990000,746.0
46.95097000,6.728230000,748.0
46.95100000,6.728420000,749.0
46.95128000,6.730000000,771.0
46.95137000,6.730330000,773.0
46.95125000,6.730590000,779.0
46.95122000,6.730600000,780.0
46.95050000,6.730100000,808.0
46.94963000,6.729060000,829.0
46.94888000,6.728690000,850.0
46.94840000,6.728390000,861.0
46.94812000,6.728360000,868.0
46.94759000,6.728040000,877.0
46.94739000,6.727950000,882.0
46.94700000,6.727690000,893.0
46.94689000,6.727490000,897.0
46.94677000,6.727220000,904.0
46.94672000,6.726950000,910.0
46.94675000,6.726600000,913.0
46.94694000,6.726200000,913.0
46.94715000,6.725560000,919.0
46.94727000,6.725130000,925.0
46.94728000,6.724880000,930.0
46.94723000,6.724480000,938.0
46.94719000,6.723770000,944.0
46.94718000,6.722890000,950.0
46.94704000,6.722480000,957.0
46.94697000,6.722380000,959.0
46.94687000,6.722300000,962.0
46.94667000,6.722060000,966.0
46.94653000,6.721820000,969.0
46.94622000,6.721210000,976.0
46.94583000,6.720560000,991.0
46.94572000,6.719530000,1005.0
46.94579000,6.718960000,1011.0
46.94585000,6.718690000,1013.0
46.94595000,6.718540000,1011.0
46.94621000,6.718220000,1008.0
46.94629000,6.717940000,1011.0
46.94637000,6.717490000,1016.0
46.94638000,6.717180000,1018.0
46.94632000,6.717010000,1018.0
46.94624000,6.716980000,1017.0
46.94558000,6.717250000,1022.0
46.94506000,6.717090000,1045.0
46.94481000,6.716720000,1050.0
46.94423000,6.716080000,1063.0
46.94412000,6.715840000,1066.0
46.94396000,6.715620000,1070.0
46.94396000,6.715700000,1071.0
46.94407000,6.716620000,1078.0
46.94410000,6.717380000,1090.0
46.94407000,6.717730000,1100.0
46.94402000,6.718010000,1107.0
46.94396000,6.718970000,1117.0
46.94376000,6.719290000,1130.0
46.94370000,6.719260000,1134.0
46.94373000,6.719090000,1133.0
46.94373000,6.718650000,1133.0
46.94359000,6.718240000,1142.0
46.94349000,6.717890000,1144.0
46.94329000,6.717360000,1144.0
46.94316000,6.717060000,1145.0
46.94302000,6.716890000,1151.0
46.94287000,6.716620000,1155.0
46.94283000,6.716640000,1158.0
46.94294000,6.717410000,1167.0
46.94299000,6.717830000,1175.0
46.94298000,6.718310000,1188.0
46.94291000,6.718720000,1194.0
46.94279000,6.719000000,1204.0
46.94273000,6.718910000,1209.0
46.94265000,6.718690000,1214.0
46.94261000,6.718120000,1215.0
46.94250000,6.717760000,1217.0
46.94219000,6.717270000,1224.0
46.94211000,6.717230000,1228.0
46.94212000,6.717290000,1229.0
46.94222000,6.717490000,1231.0
46.94227000,6.718270000,1244.0
46.94221000,6.718420000,1249.0
46.94217000,6.718600000,1253.0
46.94208000,6.718350000,1262.0
46.94208000,6.718120000,1259.0
46.94202000,6.717940000,1261.0
46.94187000,6.717740000,1266.0
46.94177000,6.717700000,1271.0
46.94181000,6.717830000,1273.0
46.94187000,6.717950000,1272.0
46.94191000,6.718100000,1273.0
46.94188000,6.718330000,1279.0
